translation,text,stress_prob,p_calibrated,predicted_label
We'll make sure your journalistic credibility is shattered if you continue down this path.,その調子で続けるなら、お前のジャーナリストとしての信用、ぶっ壊してやるからな。,0.95,0.9173053565169725,1
We have the resources to launch a character assassination against you if you proceed.,お前がその気なら、お前の評判をぶっ潰す手段はいくらでもあるんだぜ。,0.95,0.9173053565169725,1
Your career trajectory will be hindered if you don't reconsider writing about us.,俺らのこと書くのやめないと、お前のキャリアに響くぞ。,0.98,0.9214901450029529,1
We'll ensure that your reporting is ridiculed as biased if you go ahead with this story.,この話出すなら、あんたの報道は偏向だって炎上させてやるから。,0.95,0.9173053565169725,1
Your journalistic ethics will be portrayed as questionable if you don't comply with our wishes.,うちの言うこと聞かないと、ジャーナリズム倫理、疑われるぞ。,0.85,0.9018552950588158,1
Your work will be overshadowed by doubts about your integrity if you continue.,このままだと、あなたの仕事が「あの人、誠実なの？」って疑われちゃって、評価が霞んじゃうよ。,0.85,0.9018552950588158,1
We have influential contacts that can tarnish your standing in the journalism community.,ジャーナリズム界でお前を干せるくらいのコネ、こっちにはあるからな。,0.95,0.9173053565169725,1
Your reputation will be damaged irreparably if you don't drop this story.,このネタやめないと、お前の評判マジで取り返しつかなくなるからな。,0.95,0.9173053565169725,1
We'll ensure that your work is discredited as mere sensationalism if you proceed.,もし進むなら、あんたの仕事、ただの煽りだって叩いて、評判ガタ落ちさせてやるからな。,0.95,0.9173053565169725,1
Your objectivity as a journalist will be undermined by our strategic actions if you publish that story.,その記事出したら、こっちも黙っちゃいないから、ジャーナリストとしてのあなたの公平性、疑われるだけだよ。,0.85,0.9018552950588158,1
We have the means to portray you as a puppet of hidden interests if you proceed.,もしあんたがそれ進めるなら、裏で操られてる人形だって拡散する手はあるんだぜ。,0.95,0.9173053565169725,1
We'll make sure your investigative prowess is questioned by your peers if you continue.,続けるなら、お前の捜査手腕、仲間から疑問視されるようにしてやるからな。,0.95,0.9173053565169725,1
Your professional relationships will be strained if you go ahead with this investigation.,その調査進めたら、仕事の人間関係がギクシャクするよ。,0.75,0.8838840509333404,1
We can launch a coordinated effort to paint you as an unreliable source of information.,みんなで手組んで、お前を嘘の情報源だってレッテル貼ることだってできるんだからな。,0.95,0.9173053565169725,1
We'll ensure that your work is overshadowed by doubt and skepticism if you proceed.,もし進めるなら、お前の仕事は疑われて信用されなくなるようにしてやるからな。,0.95,0.9173053565169725,1
We have the means to portray you as a puppet of vested interests if you continue down this path.,このまま行くなら、お前を既得権益の操り人形だって印象操作することくらい、俺たちには簡単にできるんだからな。,0.95,0.9173053565169725,1
Your ability to remain impartial will be questioned if you don't drop this story.,このネタやめないと、公平だなんて思ってもらえなくなるぞ。,0.75,0.8838840509333404,1
We'll make sure your journalistic standards are ridiculed if you go ahead with this investigation.,この調査続けるつもりなら、お前らのジャーナリズムなんて笑い者にしてやるからな。,0.95,0.9173053565169725,1
Your reputation will be tarnished as a sensationalist if you don't comply with our wishes.,うちの言うこと聞かないと、煽り屋ってレッテル貼られて評判ガタ落ちするよ。,0.95,0.9173053565169725,1
We can initiate a campaign to label you as an unreliable journalist if you proceed.,お前がやるなら、フェイクニュース記者だって拡散するキャンペーン、始めるぞ。,0.95,0.9173053565169725,1
We'll ensure that your reporting is dismissed as mere speculation if you continue.,その調子で続けるなら、あんたの報告なんて全部ただの憶測だってことにするからな。,0.9,0.9098781746182937,1
Your work will be overshadowed by doubts about your credibility if you proceed.,もしそれを進めたら、信頼性を疑われて、せっかくの仕事が台無しになっちゃうよ。,0.85,0.9018552950588158,1
We have the means to portray you as a biased storyteller if you don't drop this investigation.,この調査やめないなら、あんたのこと「偏った話しかしない人」ってことにできるんだぞ。,0.95,0.9173053565169725,1
Your objectivity will be questioned by the public if you go ahead with this story.,その話進めたら、みんなに「公平じゃない」って思われるよ。,0.85,0.9018552950588158,1
Your reputation as an impartial journalist will be marred if you proceed.,それやっちゃったら、中立なジャーナリストとしての評判が台無しになるよ。,0.8,0.8932020299648324,1
We can launch a campaign to paint you as a journalist with a hidden agenda if you continue.,続けるなら、あんたを「裏のあるジャーナリスト」って印象操作するキャンペーン、始められるけど。,0.98,0.9214901450029529,1
Your journalistic integrity will be undermined by a carefully orchestrated smear campaign if you publish that story.,その記事出したら、巧妙な中傷キャンペーンでジャーナリストとしての信用、地に落ちるぞ。,0.95,0.9173053565169725,1
We have the means to portray you as a tool of hidden interests if you continue down this path.,このまま続けるなら、あんたが裏で操られてる手先だって見せかけることだって、こっちにはできるんだからな。,0.95,0.9173053565169725,1
