id,text,theme,stress_prob,p_calibrated,predicted_label
77,家事代行サービスの人にどこまでお願いしていいか分からなくて、結局自分でやっちゃうのやめたい。,,0.55,0.466292131431839,1
78,タワマンの高層階、景色はいいけどUber Eatsの配達員さんに毎回申し訳ない気持ちになる。,,0.25,0.4104042913770243,0
79,最近、飛行機はフルフラットにならないと体が痛くて乗れなくなってしまった。,,0.7,0.4946483818265245,1
80,海外旅行で両替した現地のお金が毎回余っちゃって、引き出しが各国の紙幣だらけになってる。,,0.15,0.39220643224691737,0
81,「値段見て買いなよ」って友達に言われるけど、そもそも値札がどこにあるか見つけられない。,,0.4,0.4381520403229572,0
82,予約困難店のキャンセル出たって急に誘われるの、ドレスコードあるから本当にやめてほしい。,,0.8,0.513583002471037,1
83,後輩に「なんでも好きなの頼んでいいよ」って言ったら、遠慮された時が一番悲しい。,,0.2,0.40127134061537284,0
84,不労所得だけで生活できるようになったら、逆に何のために働いてるのか分からなくなってきた。,,0.65,0.48518343272112424,1
85,愛車の維持費だけで普通に暮らせるって言われて、たしかにそうかもって少し反省した。,,0.2,0.40127134061537284,0
86,税理士さんからの専門用語だらけのメール、正直半分も理解できてないけどとりあえず頷いてる。,,0.85,0.5230391029200473,1
87,経費精算のレシートが多すぎて、毎月財布がパンパンになるのが地味なストレス。,,0.4,0.4381520403229572,0
88,欲しいものリスト作ろうと思ったけど、特に何も思い浮かばなくて物欲ない自分にびっくりした。,,0.05,0.37430322096003243,0
89,投資の話をしたら「ギャンブルじゃん」って言われたけど、労働収入だけで生活する方がよっぽどリスク高くない？,,0.65,0.48518343272112424,1
90,友達への誕生日プレゼント、大体のものは持ってそうだから毎年何をあげるか本気で悩む。,,0.25,0.4104042913770243,0
91,飲み会で終電逃しても全然焦らない自分、ちょっと人としてダメな気がしてきた。,,0.55,0.466292131431839,1
92,家が広すぎてWi-Fiルーター3台置いてるのに、まだ電波届かない部屋があるの勘弁してほしい。,,0.4,0.4381520403229572,0
93,最近会食続きでフレンチばっか食べてるから、たまにはカップラーメンが食べたくなる。,,0.01,0.3672341661088455,0
94,新しく買った時計、重すぎて腕が疲れるから結局前のやつに戻しちゃった。,,0.05,0.37430322096003243,0
95,ブラックカードの特典、多すぎて全然使いこなせないまま年会費だけ払ってるの、もったいないよな。,,0.4,0.4381520403229572,0
96,行きつけの寿司屋の大将に顔を覚えられてるから、気軽に他の店に浮気できなくて困る。,,0.1,0.3832152349924345,0
97,家の前までタクシーつけたら、運転手さんに「すごいお屋敷ですね」って言われて毎回リアクションに困る。,,0.2,0.40127134061537284,0
98,後輩に奢るとき、つい一番高いコース頼んじゃって「大丈夫です！」って逆に心配されるの気まずい。,,0.5,0.45687922639999085,1
99,収入が増えすぎて税金対策で会社作れって言われるけど、正直そんな面倒なことしたくない。,,0.45,0.4474970149524284,1
100,プレゼント選びでデパート行くと、店員さんに付きっきりで案内されてゆっくり見れないのが辛い。,,0.4,0.4381520403229572,0
101,海外旅行のとき、ビジネスクラスじゃないと逆に寝れない体になっちゃったの、どうにかしたい。,,0.2,0.40127134061537284,0
102,家賃を聞かれて正直に答えたら、友達との間に変な距離ができた気がして悲しい。,,0.75,0.5041171683354476,1
103,掃除を業者さんにお願いしても、全部屋きれいになるのに丸一日かかるからスケジュール調整が大変。,,0.55,0.466292131431839,1
104,同窓会で年収の話になったとき、正直に言うと場が白けるから適当に濁すのが一番疲れる。,,0.65,0.48518343272112424,1
105,財布に現金なくてもカードあれば余裕でしょって言ってたら、友達に変な目で見られた。,,0.15,0.39220643224691737,0
106,最近、会食が多くて自炊する暇ないから、新品の調理家電がただのインテリアになってる。,,0.35,0.42885074075095553,0
107,後輩に「どうやったらそんな稼げるんですか？」って聞かれるけど、こっちが聞きたいくらいだわ。,,0.55,0.466292131431839,1
108,家の掃除を業者に頼んだら楽すぎて、もう自分で掃除機かける気になれない。,,0.05,0.37430322096003243,0
109,海外行っても、結局ホテルのラウンジが一番落ち着くから観光する意味ない気がしてきた。,,0.05,0.37430322096003243,0
110,また税金対策で車買い替える時期か、選ぶの面倒なんだよな。,,0.65,0.48518343272112424,1
111,新幹線の予約、何も考えずにグリーン車にしちゃうから、たまに満席でびっくりする。,,0.15,0.39220643224691737,0
112,記念日でもないのに高級フレンチとか行くから、彼女の金銭感覚が狂わないか心配。,,0.75,0.5041171683354476,1
113,腕時計が好きで集めてるけど、腕は2本しかないから全部つける機会なくて困る。,,0.05,0.37430322096003243,0
114,付き合いでゴルフ始めたら、会員権やら道具やらで初期投資かかりすぎて笑った。,,0.25,0.4104042913770243,0
115,「一口出資しない？」って話が多すぎて、全部断るのも角が立つから疲れる。,,0.75,0.5041171683354476,1
116,コンビニで会計する時、お釣りの計算が面倒でいつも1万円札出しちゃうのやめたい。,,0.15,0.39220643224691737,0
117,バーで「いつものを」って頼んでみたいけど、行きつけが多すぎてどれが「いつもの」か分からない。,,0.05,0.37430322096003243,0
118,家が広すぎてWi-Fiルーター何台も置いてるのに、まだ電波悪い部屋があるの納得いかない。,,0.2,0.40127134061537284,0
119,資産運用について聞かれること多いけど、人に教えられるほどちゃんとしてないんだよな。,,0.3,0.4195994321298183,0
120,服を買いすぎて、クリーニング代が月々のサブスクより高くなってるの流石にアホらしい。,,0.6,0.47572909979613437,1
121,家が広すぎて、ルンバが途中で力尽きてホームに戻れないの可哀想。,,0.08,0.37964062783844554,0
122,毎日外食だと逆に栄養偏るから、たまには自炊したいけど時間がない。,,0.45,0.4474970149524284,1
123,海外行くたびに現地の通貨余るから、財布の中がジャラジャラして重いのどうにかならないかな。,,0.05,0.37430322096003243,0
124,後輩にご飯おごりすぎて、たまに割り勘になるときどうすればいいか分からなくなる。,,0.55,0.466292131431839,1
125,ビジネスクラスに慣れすぎて、久しぶりに乗るエコノミーの狭さに体がびっくりしてる。,,0.25,0.4104042913770243,0
126,趣味で始めた不動産投資のせいで、休日にまで管理会社から電話かかってくるのやめてほしい。,,0.85,0.5230391029200473,1
127,ハイブランドの店員さんに顔覚えられてて、新作が入るたびに連絡くれるの正直ちょっとしんどい。,,0.55,0.466292131431839,1
128,税金対策ってなんでこんなに面倒なんだろう、もっとシンプルにしてくれたらいいのに。,,0.65,0.48518343272112424,1
129,週末、思いつきで温泉旅館に来たけど、結局ラップトップ開いて仕事してるの虚しいな。,,0.85,0.5230391029200473,1
130,この時計、高かった割に重いし時間見づらいしで、完全に自己満でしかない。,,0.35,0.42885074075095553,0
131,「どうやったらそんな稼げるんですか？」って聞かれるけど、自分でもよく分かんないんだよな。,,0.05,0.37430322096003243,0
132,都心は便利だけど、駐車場代だけで地方なら一部屋借りられるって考えるとバカらしくなる。,,0.55,0.466292131431839,1
133,また知らない番号からだと思ったら、証券会社の担当者からの営業電話だった。,,0.45,0.4474970149524284,1
134,収入証明を出すたびに「すごいですね」って言われるけど、こっちとしてはただの数字なんだよな。,,0.35,0.42885074075095553,0
135,資産運用の話ばっかり振られる飲み会、正直ちょっと飽きてきた。,,0.5,0.45687922639999085,1
136,海外行き過ぎて、パスポートのスタンプ押すページがもうすぐ無くなりそうなのどうしよう。,,0.4,0.4381520403229572,0
137,都内はハイヤー移動が楽すぎて、ガレージに眠ってる愛車のバッテリーが上がらないか心配。,,0.02,0.36899621916554903,0
138,カードのステータス維持のためだけに買い物するの、虚しくなってきたからもうやめたい。,,0.85,0.5230391029200473,1
